word_count,char_count,caps_ratio,exclamation_count,question_count,url_count,spam_keyword_count,digit_ratio,special_char_ratio,subject_length,subject_caps_ratio,subject_spam_keywords,has_attachment,reply_to_mismatch,sender_domain_len,html_ratio,urgency_word_count,money_word_count,personal_greeting,line_break_ratio,label
0.1788021,0.07989639,0.028139994,0.015835777,0.10422368,0.073176324,0.08915651,0.085644506,0.011747227,0.1497774,0.0720747,0.039372217,0.0,0.0,0.25765797,0.0,0.1111013,0.079015866,0.9795241,0.22432242,0
0.33185866,0.23407896,0.0,0.0,0.15441301,0.0357118,0.07235613,0.0045994716,0.0,0.0,0.0736109,0.0,0.98607254,0.0,0.18752408,0.0,0.11696744,0.022687906,1.0,0.27859607,0
0.17829874,0.24738127,0.5449843,0.4646566,0.12081115,0.0,0.29456517,0.097928755,0.11076604,0.46992326,0.9584858,0.34676903,0.11082362,0.9167625,0.6051016,0.0037011579,0.35923007,0.63186,0.0,0.2643948,1
0.18868637,0.11286925,0.122477934,0.04569012,0.05835774,0.011197635,0.0034642406,0.0,0.047345143,0.045960054,0.035443828,0.0008019346,0.0,0.09726784,0.29802695,0.02626697,0.09491995,0.0,0.9704092,0.0,0
0.18719159,0.11787009,0.22682518,0.5302689,0.059098303,0.022556676,0.07725629,0.06942023,0.0114383465,0.3605789,0.91582257,0.12607688,0.06429505,0.95041525,0.29863626,0.31105182,0.45080274,0.18336575,0.008509675,0.41696426,1
0.013234384,0.14353189,0.0,0.17205414,0.0,0.058723878,0.122874156,0.06144146,0.018129481,0.30858934,0.118613034,0.0,0.026848301,0.076547645,0.053426832,0.013618089,0.0025746562,0.0828177,0.88611406,0.37156284,0
0.16551359,0.29373327,0.46583495,0.41144568,0.09765584,0.0,0.16203989,0.09337056,0.0,0.3679858,0.7146035,0.22539572,0.9952935,1.0,0.2160576,0.07419893,0.43196815,0.5575413,0.03887459,0.36705068,1
0.12012508,0.21682306,0.4457341,0.11509937,0.0,0.210924,0.17063364,0.028378982,0.0,0.19855309,0.61305416,0.24267013,1.0,1.0,0.55128735,0.19134751,0.31089455,0.36339873,0.028641641,0.06263526,1
0.18542038,0.23407999,0.09124532,0.0,0.16271396,0.0,0.008675719,0.0,0.0,0.076977044,0.08635672,0.0,0.111599416,0.03404887,0.17713144,0.062263213,0.14742824,0.029740509,0.9396516,0.19259994,0
0.2657569,0.0,0.2897051,0.46472585,0.031344734,0.121348724,0.38251215,0.04272939,0.110025436,0.29933172,0.547573,0.20744944,0.061108418,1.0,0.3623699,0.21509925,0.7362033,0.3304662,0.0,0.011660077,1
0.036544364,0.0,0.47699454,0.21193653,0.0,0.20234688,0.14975932,0.08048241,0.16879454,0.115666315,0.6192128,0.44509196,1.0,1.0,0.43703842,0.07832296,0.61549133,0.60782087,0.9649043,0.034177393,1
0.11285081,0.19378959,0.747443,0.4189711,0.069587,0.05152698,0.15402843,0.0,0.0719477,0.14110693,0.8273478,0.2327883,0.99034226,1.0,0.513042,0.007818431,0.7649513,0.5248011,0.0,0.010466754,1
0.14054295,0.30787867,0.10157203,0.0,0.019189777,0.1255312,0.10573818,0.044623844,0.06796752,0.28500062,0.0,0.0,0.08980646,0.043220352,0.24388085,0.13499111,0.09539242,0.11898071,1.0,0.22155845,0
0.27049398,0.19281739,0.72463757,0.6295,0.04189569,0.3191628,0.0,0.046579547,0.010098208,0.3279334,0.83682793,0.3424189,1.0,0.9277178,0.5415754,0.1548147,0.45794606,0.2972852,0.0,0.0,1
0.13460618,0.16290401,0.6460473,0.30695873,0.0,0.0872526,0.10537432,0.0,0.02485818,0.17037992,0.7136548,0.0,0.0048308074,0.99475616,0.52874935,0.2550753,0.7327095,0.59794784,0.12854479,0.17071137,0
0.13154641,0.14883554,0.26709652,0.38186604,0.01953648,0.027563829,0.12359665,0.0,0.044615135,0.2706778,0.5808993,0.29106596,0.072704725,0.9984455,0.60225654,0.079091966,0.26523438,0.22371714,0.0,0.2199952,1
0.0,0.058257975,0.38880238,0.47381502,0.14461765,0.12288837,0.04809024,0.0,0.0,0.5286438,0.645183,0.1298959,0.0,0.9344394,0.68736595,0.17883204,0.61016685,0.24359837,1.0,0.21742925,1
0.19109362,0.096826255,0.5923221,0.27431193,0.036465567,0.056525324,0.3624002,0.0,0.0,0.30380604,0.14641564,0.22603136,0.05868408,0.96522003,0.31828758,0.14977923,0.5532759,0.26136872,0.060276654,0.12928633,1
0.33184412,0.030898381,0.0,0.0,0.08030004,0.0060681216,0.0,0.014610682,0.0,0.11521226,0.0,0.13569178,0.030817745,0.011807666,0.30508772,0.0,0.0,0.18128535,0.0,0.13965921,0
0.24348968,0.098214656,0.12202505,0.0,0.0835454,0.0,0.18536125,0.0,0.057098474,0.10877492,0.018972006,0.031063192,0.081550375,0.040092357,0.22509754,0.04267241,0.14300357,0.0,0.88876677,0.20883638,0
0.18884084,0.3229342,0.0,0.08878145,0.1819885,0.06500886,0.0,0.0,0.08414706,0.085768506,0.0,0.0,0.014540745,0.0,0.2960951,0.056849852,0.095700294,0.16162223,0.9991492,0.17389162,1
0.21282336,0.28696623,0.0,0.21082531,0.009199992,0.0,0.023608077,0.043833107,0.0,0.160784,0.20421642,0.0,0.0,0.10144954,0.34184256,0.081443466,0.04718145,0.0,0.005077183,0.15669045,1
0.3219416,0.15989807,0.0,0.01571821,0.2549039,0.0,0.0,0.033127867,0.042206824,0.19449544,0.010431597,0.068133816,0.9578793,0.032405343,0.26444086,0.02815947,0.07663072,0.023179796,1.0,0.10287564,0
