word_count,char_count,caps_ratio,exclamation_count,question_count,url_count,spam_keyword_count,digit_ratio,special_char_ratio,subject_length,subject_caps_ratio,subject_spam_keywords,has_attachment,reply_to_mismatch,sender_domain_len,html_ratio,urgency_word_count,money_word_count,personal_greeting,line_break_ratio,label
0.7914246,0.37337768,0.10480376,0.4485164,0.017784437,0.60842144,0.5753185,0.025730696,0.09505312,0.3648675,0.0,0.6272637,0.0,0.96066993,0.1584224,0.6682571,0.17543995,0.39169818,0.0,0.11805752,1
0.20287341,0.12987126,0.46708965,0.4560176,0.08610499,0.09073624,0.27587548,0.023089908,0.0,0.6069982,0.93831366,0.12694016,0.93018454,1.0,0.5272568,0.21443635,0.4419673,0.48176488,0.008589809,0.051005095,1
0.3393609,0.20885101,0.050273664,0.0,0.02135744,0.21631654,0.19692186,0.08782803,0.009402461,0.4874214,0.0153103415,0.09922808,0.019722356,1.0,0.2989553,0.4482908,0.10667378,0.250013,1.0,0.07252226,0
0.42551127,0.33929086,0.027282769,0.14415298,0.0,0.3975796,0.10986593,0.16570859,0.064958125,0.5568225,0.0,0.16566859,0.0042427117,0.0,0.36400586,0.33425027,0.03635873,0.29445508,0.0,0.04828666,0
0.021588564,0.19127406,0.5322228,0.48885995,0.0019267425,0.027392168,0.24417096,0.02925596,0.0,0.24803546,0.41204304,0.13774484,1.0,0.7966968,0.6602576,0.0,0.6752368,0.49827576,0.0,0.35038865,1
0.23158807,0.19134463,0.018076908,0.0,0.0,0.10336784,0.21424511,0.060388718,0.010458123,0.7551235,0.11464761,0.022629734,0.0,0.035639398,0.22203198,0.31232324,0.11436477,0.09377588,0.979587,0.0,0
0.54174167,0.3616277,0.05473349,0.24501304,0.13945536,0.57168204,0.7013651,0.06066964,0.08186332,0.2327081,0.0,0.45806572,0.0,0.09464692,0.18581536,0.4556512,0.1805694,0.291934,0.0,0.0,1
0.3259678,0.43977037,0.011041366,0.36990693,0.13857576,0.5578104,0.7489228,0.0,0.042583536,0.36126414,0.13413759,0.5481729,0.96205,0.0,0.3379816,0.26814243,0.32428786,0.22170891,0.11956522,0.078047864,0
0.20905478,0.18510339,0.078094184,0.36067724,0.062740676,0.5592225,0.5649682,0.073360965,0.009474482,0.50413984,0.1874224,0.6892224,0.0,0.0,0.26325077,0.46381348,0.14834553,0.41614693,0.981297,0.07061678,1
0.3374679,0.3596781,0.01695637,0.2130197,0.008900624,0.28890154,0.4049696,0.0,0.08443281,0.23539111,0.06300148,0.6958265,0.0,0.019953704,0.37470907,0.69955015,0.13676846,0.32125324,0.0,0.03416837,1
0.56609976,0.47647202,0.04834445,0.13561074,0.17909037,0.37741613,0.62782925,0.024755161,0.05142886,0.22240806,0.090304166,0.68642956,0.039153285,0.9992194,0.23384206,0.4411813,0.20508407,0.5398783,0.0,0.08322051,1
0.15808558,0.10978506,0.6526687,0.44010407,0.06707362,0.097373694,0.17937826,0.0,0.090173215,0.5277701,0.2534198,0.12528059,0.9446476,1.0,0.6236204,0.26290324,0.4025457,0.12357122,0.0,0.55867493,1
0.05535324,0.17658913,0.8197274,0.1720524,0.0,0.010858079,0.23770225,0.12918502,0.0,0.20611015,0.7929576,0.28419477,0.96433294,0.97024685,0.41061506,0.09762749,0.43343025,0.5935665,1.0,0.28447884,1
0.46364003,0.5421032,0.028600857,0.2797148,0.025830457,0.47994527,0.81053376,0.076843105,0.0,0.49688438,0.045766037,0.40504783,0.1226894,0.022934882,0.3109199,0.42143577,0.17444746,0.24860291,0.0,0.053239428,1
0.48740777,0.45408142,0.036826417,0.392025,0.0,0.65018266,0.5642024,0.0,0.1419009,0.4507369,0.13196489,0.6082524,0.0,0.08995799,0.22871445,0.6137869,0.22805837,0.44794866,0.0,0.0,1
0.3282448,0.2361727,0.030245723,0.09538261,0.02197251,0.3555205,0.19114389,0.015016474,0.042601727,0.5269952,0.0,0.056950267,0.0,0.0,0.39089817,0.4844992,0.1559853,0.45730755,0.0,0.0,1
0.36923146,0.6036667,0.12318924,0.13662899,0.06893236,0.6174212,0.7145763,0.07697337,0.009619862,0.46755457,0.18937054,0.6934904,0.0,1.0,0.25424188,0.75718695,0.13216527,0.4690981,0.0,0.0,1
0.21089748,0.07950504,0.078656346,0.0490409,0.067354314,0.106903195,0.29625487,0.09109887,0.07439631,0.4570447,0.019424062,0.115869045,0.0,0.049315114,0.2359642,0.44079387,0.089099474,0.14086658,0.063662276,0.0,0
0.11633973,0.13691963,0.4687336,0.2762419,0.027942428,0.071362995,0.29487413,0.0,0.0,0.24227525,0.38384423,0.16265659,0.01979905,1.0,0.47404033,0.21760309,0.70917803,0.39946622,0.023597546,0.06368068,1
0.29886052,0.061785534,0.4812582,0.33425403,0.07568402,0.21689172,0.35792235,0.01751074,0.009231895,0.1657072,0.31943753,0.38618177,0.0,0.99325025,0.30131868,0.14639947,0.59120893,0.22004388,0.0,0.2797764,1
0.20786704,0.34959742,0.14061102,0.1339204,0.08078636,0.7833407,0.56841147,0.06388741,0.08890115,0.3470844,0.18507841,0.7428474,0.06852797,1.0,0.24173479,0.45681208,0.26886076,0.40746146,0.055010762,0.102535,1
0.51648676,0.6758027,0.090137236,0.36383337,0.10645557,0.34100527,0.38631243,0.06513852,0.15286744,0.532078,0.04943707,0.5163554,0.0,0.0,0.3326327,0.6775714,0.13875398,0.3060679,0.01599863,0.14501059,1
0.4904329,0.1831078,0.0,0.2759187,0.0,0.52633315,0.5773783,0.004879914,0.11420192,0.5468012,0.1482294,0.4714675,0.0,0.07945392,0.29551914,0.31585422,0.3173036,0.55219936,0.0,0.18504208,1
0.16091628,0.34716052,0.031617887,0.42008582,0.10869921,0.24142733,0.41602433,0.061752267,0.08573046,0.67498916,0.33677673,0.7038509,0.04170797,1.0,0.38804853,0.48090866,0.26433632,0.26712906,0.03829115,0.107179165,1
0.17757164,0.56338114,0.15286891,0.27597058,0.0,0.3161741,0.37263876,0.0,0.04182602,0.4766127,0.2178146,0.4220768,0.05843087,0.11325164,0.18429765,0.53002447,0.17436194,0.37179047,0.0,0.07479394,1
0.15090242,0.52592695,0.06803712,0.13707118,0.009254575,0.39216402,0.17894997,0.053572923,0.023346562,0.8449115,0.0028942889,0.0425522,0.023160836,0.8616165,0.27186763,0.7649092,0.0,0.2001451,1.0,0.1292102,0
0.2857331,0.2565413,0.0062748194,0.00449758,0.041927435,0.17759983,0.25951096,0.1102567,0.0814697,0.49690473,0.1062504,0.037839245,0.0,1.0,0.3972619,0.5536901,0.0,0.3556564,0.99955994,0.071679905,0
0.14288552,0.0,0.5095013,0.34677687,0.098845206,0.18946081,0.089474246,0.042663936,0.0022802167,0.36634794,0.7849328,0.0,0.020886643,0.9270456,0.62924,0.1885194,0.80259395,0.18629701,0.050068203,0.13311364,1
0.47154528,0.1930514,0.07305122,0.37892622,0.03905169,0.71411,0.53856266,0.0,0.08275713,0.48198816,0.09330837,0.41140205,0.0,0.0138111245,0.26332,0.39113593,0.37330312,0.26366755,0.031780485,0.14630532,1
0.30252117,0.018552646,0.041375846,0.04617359,0.0328007,0.42882156,0.07984238,0.15098608,0.06396192,0.4025488,0.056159154,0.17245153,0.0,0.0,0.2747498,0.5303729,0.12668431,0.15740234,0.042449452,0.0800893,0
0.26162484,0.32499525,0.0,0.1635058,0.088588014,0.43073803,0.5314069,0.016472079,0.025088895,0.5926566,0.06527514,0.6705716,0.0,0.018627856,0.30604252,0.503934,0.2441786,0.17307723,0.0,0.008741318,1
0.5866157,0.08174687,0.039756656,0.17053813,0.11769004,0.22947188,0.43565765,0.11389569,0.087609366,0.39742827,0.053382203,0.5753421,0.048403352,0.010342079,0.30417076,0.30183992,0.2082257,0.50191194,0.0,0.0,1
0.18611363,0.38085675,0.0,0.0,0.0,0.26048857,0.20236434,0.17013712,0.1360216,0.61719334,0.049644202,0.124920964,1.0,0.0,0.22335663,0.6777411,0.113960326,0.4500458,0.05054776,0.12304834,0
0.28903183,0.478379,0.051633872,0.025744304,0.067403704,0.2176781,0.21164128,0.016548485,0.04877769,0.427563,0.03987506,0.21418154,1.0,0.0,0.31728107,0.26476216,0.0,0.41184768,0.0,0.0,0
0.38919884,0.296183,0.05466604,0.013966713,0.08140072,0.4805568,0.2231117,0.11859784,0.11412739,0.47154638,0.0,0.08322885,0.0,0.0,0.3544177,0.43512422,0.039391875,0.3671906,1.0,0.17212042,0
